EVRG.OQ,TER.OQ,RTX.N,CI.N,KR.N,TRMB.OQ,PAYX.OQ,UNH.N,SYK.N,AVY.N,TROW.OQ,ADM.N,OXY.N,FITB.OQ,SCHW.N
0.0701754385897873,-0.0380000000025568,0.0177272229234013,0.0803608036288792,0.174515235447115,-0.0947368421162094,0.0253583241286122,0.0725714285751229,0.131299734753368,0.0891089108854342,-0.220293724964577,0.164359510226898,0.0880503145093139,0.0437956204200256,-0.211491988041872
0.0986580524017485,0.239085239098316,0.110326566621188,0.0066134168825968,0.0212264150678199,0.116279069770052,-0.163440860217998,0.0463505594125283,-0.0495560836178173,0.0030308064029054,0.162037266335414,0.176470588252443,0.134276799805009,0.118823325442705,0.024830699781445
-0.0246851385419793,0.176375838933881,-0.0463593004629832,-0.159863945595596,-0.0928406466553212,-0.0677083333458504,-0.0701336476903664,-0.0808961303291157,-0.1065427950221459,-0.0119362186772859,-0.0772643253177909,-0.0013333291526322,-0.0635051546468385,-0.0083682008208901,-0.0692511013228127
0.0223140496037901,-0.287311729809425,0.0421133540428498,-0.0133153396247688,-0.012627291251855,-0.2150837988919159,-0.114958448754575,0.0499911363285421,0.242256637158892,-0.0225009221564773,-0.0849358974352233,0.0080375083684392,0.0563628357573858,-0.091772151912861,-0.208270232497726
-0.0242653147313416,0.0566762728115002,-0.0591708381554049,-0.0182662262172225,0.0639438943818793,0.0782918149482279,-0.0719874804523715,0.0010258839722188,-0.069456812107135,-0.013037735859354,-0.118303191046867,-0.126245847159503,0.041834201964209,-0.0031946501833733,-0.262200956922482
0.0385744234669541,0.196969696973655,0.0652114597505054,-0.0061475409827199,-0.124079100421509,-0.1324092409263849,-0.0650556532034455,0.104961187978656,0.13473684211084,0.0778546713004753,0.110099800378564,-0.0942965779424252,0.216969696947754,0.0060350877229999,0.284046692593036
-0.152200242217973,0.0088607595203784,0.0698784961792357,-0.114620431110195,0.104028331127621,0.186853317097008,0.1119791666421139,-0.1218692730614949,-0.0310339011662185,0.042981986793055,0.0555235903385318,0.1379815072226879,-0.0049800796922059,0.0950520833262654,-0.049989784360628
0.0386044591241286,-0.1693851944941199,-0.120633777466248,0.0177136556157376,0.0024057738688802,-0.0005128205148561,0.0408534998712957,0.0739130434514351,-0.0452567450177241,-0.122552251563176,0.0232898340407197,-0.0370370370262024,-0.10534130836207,0.023361381905581,-0.186170212763687
-0.13534883721995,0.0265861027031666,0.0019110018990262,0.0468586933619299,0.0544000000042535,-0.0251410979830331,-0.0152080093225708,0.0918218623537194,0.0935278031036735,0.0041136140771866,0.0152447178293062,0.0300000000022314,0.0394885295475722,0.0494587843654524,-0.020261437885388
-0.0209790209746349,-0.0353148910880365,-0.0652417413098482,-0.102781377736027,0.0098634294439716,-0.131578947363909,-0.0567430025495086,0.0094927321287001,-0.0858619539953428,0.0087787748568262,-0.0150158060853162,0.0570546514097903,-0.0043415340037997,-0.0748968581341702,-0.168148169631503
-0.0758733136717832,-0.40512507627619,-0.320175438600709,-0.0750108883243294,-0.0743801652883921,-0.0757575757319098,-0.149986511995235,-0.0229209520925027,-0.0351997081759056,-0.0797510212022208,-0.212534199853825,-0.062546537589802,-0.107763947688866,0.0581402916005564,-0.0770465489611255
