ETR.N,HSIC.OQ,BRKb.N,MAR.OQ,PEG.N,COST.OQ,BIO.N,AXP.N,AEP.OQ,MCHP.OQ,SBUX.OQ,HD.N,ARE.N,EMR.N,RCL.N
-0.0350159163258009,-0.102460669621933,-0.096278317122363,-0.0574024007211658,-0.0319220869696761,-0.0165520753800025,0.0282422051462659,-0.145612796965266,-0.0634214837390107,-0.0826086956356411,0.0234761120156139,-0.11784846859538,0.0610752688101663,-0.0750216076018484,-0.12871316448094
-0.0450047125367728,-0.0346067415859261,0.0237242614247541,-0.119579500662176,-0.202078521944582,-0.0970999482325215,-0.0949241924895343,-0.027076274984401,-0.1776611694057649,-0.1972293109768499,-0.210060362161169,-0.159270351206132,-0.116232817804441,-0.0478415249466747,0.016410256403519
0.0493255473099057,0.163175046570651,0.0668998688211799,-0.0229850746595288,0.0188133140479676,-0.0418698021100478,0.0184510803617688,0.0226885989644805,0.0558393592967456,-0.0440508628609155,0.0239429444591563,0.0663860103603502,0.0180764774258346,-0.0348179683566352,-0.106962663981385
-0.0139843565040173,0.0556333800273484,0.0102459016540088,-0.112073521677585,-0.119572288181156,-0.0311284046627053,-0.102264600722982,-0.135330005534801,-0.163929618759169,-0.0285035629322277,0.0288557213966325,-0.206165792535262,-0.0330070566973241,-0.0992209922106839,-0.0928009243855448
0.0598557692297591,-0.0489099526086937,-0.0020283975708546,0.0669196274802444,-0.0606557377086029,0.0481927710650274,0.131439192778844,0.169443757426247,-0.100666432841993,0.193154034231742,0.1528046421732179,0.106513409964047,0.0006126199673381,0.0964952207601086,0.153266331667784
-0.0003041066231115,-0.151684273463257,-0.019918699184687,0.155835758151194,0.0450261780264528,-0.0480400825169843,-0.0729875615993033,0.0703876821404288,0.131694267081198,0.179568799784765,-0.0880872483355748,-0.085180055388604,-0.0288095238024915,0.0906551022251482,0.1808278866986989
0.0425337296981825,0.0573308270743977,0.0049771878885627,-0.078595423280422,0.0924728670831998,-0.131269349822669,-0.0202531645712404,-0.0899049588038636,-0.0383532723197556,-0.149860917932845,-0.0625574977112954,-0.0910184592155365,0.0566315273382876,-0.0249280920501632,-0.224428802510746
-0.0250054836582312,-0.0993333333434623,-0.0821295914016823,-0.0508062062411488,0.0990654205420734,0.0288667141910912,-0.0852713178296994,0.0050919377577214,-0.135748261970379,-0.0965235173696449,0.114818449448806,-0.127712854746593,-0.029342723007983,-0.07708947885005,-0.043712574835323
0.0327922502075605,-0.0130767332743466,-0.0714928057656528,-0.0314102564043242,-0.0184240362943483,0.0571527537100784,0.0155367231525323,-0.0548831972850465,-0.0527519051582375,0.153115643329046,0.0321302816936237,0.1220095693737819,0.0048367593584541,0.011563613092076,-0.143259515554896
0.057080131720471,0.1274999999922789,0.0348668280766988,0.0549305098783801,0.0762392140486555,-0.0160550458463978,-0.005563282331045,-0.0104228707626747,0.0491276400279283,-0.218074656192483,0.0985074626952837,0.0416716418068206,0.0248626313970867,-0.0365413214597201,0.10922509226078
