CL.N,STE.N,AVB.N,FI.N,CAT.N,PLD.N,NTAP.OQ,PARA.OQ,WAB.N,LIN.OQ,ED.N,BKNG.OQ,PGR.N,AJG.N,LRCX.OQ
0.016882913875838,0.0583123277878421,0.0154127880201322,0.0346153846085671,0.0217427112409037,0.0489642184425868,0.0742465753551074,0.0348307991772148,0.0468443819807232,0.0356846472747785,0.0093636885755941,-0.0198560436753883,-0.0670252378987655,0.051705565507376,0.0637007077828307
0.0029208301218419,-0.0221445221421551,-0.0167592667537475,0.0256309919744613,-0.011284862164664,-0.0434143952915885,0.0017852589051303,0.048067226876926,-0.0751902587429043,-0.0453906384656504,-0.0031107424132912,0.104330210138676,0.0744533563588452,0.0189386854082998,-0.0376425855500969
0.0519422299764606,0.0266189908599894,0.140792003077618,0.002861503232411,0.0499084429779408,0.0382187340112536,-0.0427698574343311,-0.0003207183847616,0.0539828834801774,0.0628687004676729,0.0043686290674014,-0.0227012153387737,-0.042526837322084,-0.0297800338636053,-0.0950217305476597
-0.0137628111202123,0.0042304391170302,-0.072795901861986,0.0074186798604796,0.0054627750868612,-0.0340180772441091,0.0284574468083827,-0.0263073468026607,0.005938617295893,-0.0217253409448354,0.018266705935045,0.2297043641671999,-0.011211729189161,-0.0013951866029975,-0.0251036891450177
-0.0084619952486677,0.0254826254826179,-0.0485734315803523,0.0018882175044017,0.0405153678887537,0.0001701258767805,-0.0555986552916381,0.0153938909998297,0.0711180124278297,0.0256897389914909,0.0510498147630318,0.0162182789612519,-0.0484081988625302,0.0003914901452937,0.06000895655635
0.0196497602987817,-0.0376506023951952,-0.0595384615426381,0.0020731247699687,0.0881319948412298,0.0360605545065329,0.0188937568712133,0.0385746975980601,0.0771238040067637,0.025254129626938,0.0039169604464157,0.0446864438709529,0.0572868927359917,-0.0130603600316808,0.136037177855109
-0.0115146146928679,0.1785889059308539,0.0664976280195693,0.114350197466363,0.0820710547928186,-0.0502380561455369,-0.134909970430166,0.0538243625904749,0.0543846574454634,0.0548412083913519,-0.0367051678477263,0.111430625463596,-0.0008669267531311,0.0515021459185712,-0.0022313127772773
-0.0315113500639758,0.0176255404274759,-0.0818895281985538,-0.0413502109639148,-0.0035632476601369,-0.0800345721441551,-0.0928859894550116,0.0018039687143662,-0.0671603677382477,0.0618291300562051,-0.0757886112171688,0.111578266510041,0.03817787421013,-0.0412761132565455,-0.0421170331748408
0.0230819015177256,-0.106209150357156,-0.0917732166904563,-0.12992957746463,0.0105872366964862,0.0011273957218087,-0.0294520547896471,-0.0480192076616392,0.117985217639814,0.0643144881300897,-0.0319148936290413,-0.0718649985438525,-0.123276222302987,-0.0107604017448129,0.125291828810797
0.0048484848585295,0.0284967627042063,0.0593683430680088,-0.0586806960812788,-0.0384517766500587,0.0319069069179092,-0.016937191248915,-0.006620428764791,-0.0822643899688382,-0.012529365677846,0.064995232200445,0.300626959259845,0.0641257727419268,0.0707034082653055,-0.0727869986336786
0.0753920386123133,-0.0263626647625455,0.0395331367759271,0.0932932072347308,0.0351062426045863,0.0878501272920415,-0.0340990667613642,0.0079444804395287,-0.0002668801618633,0.1115068840997,0.0078363082186434,0.0695348276789167,-0.0457227138468269,-0.0085629027210761,-0.0068991236387326
