APD.N,BIO.N,BEN.N,KIM.N,CTAS.OQ,WMB.N,HSY.N,FE.N,TROW.OQ,EFX.N,AMAT.OQ,SYK.N,XRAY.OQ,CPRT.OQ,MTB.N
0.0158569095911638,-0.0040891432913114,0.0087610053452629,0.014874788161825,-0.0564184559012895,0.0016246264292079,-0.0403174603191393,0.0172162948541692,-0.029021266062688,0.0098716683346786,-0.0714285714272344,-0.1016915022079509,-0.0090746007670679,0.0111587982676733,0.0308049691788423
-0.0720492968679203,-0.007595976187071,0.0004369992916697,0.039480316683429,-0.065843621412509,-0.0951621478074566,0.0568971220460075,0.0374255065866764,-0.0708992926643574,0.0964483544964083,-0.0849230769193853,0.0883210042860629,0.0045947436291493,-0.07979626485519,0.0136194395337375
0.0255406095818295,0.114604882094057,0.0503785672777917,0.0427875067420698,0.0461259393507184,0.0816686251299129,0.0082597065980933,0.0277265100323916,0.081384810580931,0.0320702689497403,0.105623111749097,0.0020597322551827,0.0437248445174057,0.143450184525066,-0.0083516075333137
0.0064760600858007,0.0989235337918786,0.0684779607431365,0.0199099722804235,-0.0438444389399906,0.0348236145375425,-0.0328609250595326,0.0860045146682074,0.0532284240304266,0.0294032862380129,-0.0140158440006083,-0.0224049332191775,-0.0524283489215404,-0.0399354578439045,0.0295672606459485
-0.0089552238894562,0.0138490119899792,0.0498830865190223,0.126031460308981,0.148445595870325,0.117894736831522,0.0285024154412493,0.0347121180756857,0.0599041533388149,0.0193223186713081,0.140914709507172,0.137300252298838,0.0324074074135551,0.0277310924301486,0.0318562190950552
-0.0729585006640946,-0.0804597701245928,-0.0047018064926212,-0.0368565336554024,-0.069478908182816,0.0601809170261827,-0.0710617791494084,0.0336255501011196,-0.0504898266680806,-0.0912303127015497,-0.0064388160249527,0.0085043446176338,-0.0498654708595296,0.0094031071059403,-0.013219078809261
0.001151935677389,-0.0038043478085434,0.0450183831223754,-0.0063251106984646,-0.0048484848255021,0.11631016046528,-0.0470468776497147,0.0213599843092407,0.0403040620190741,0.0575060532781886,-0.0737302020704432,-0.0938588450827847,0.0209662672827571,-0.0332118266473096,-0.008534984043328
0.0380848748464388,0.064193489716535,0.0525250119106422,-0.0474279771476935,-0.0116930572364378,-0.109780439121111,0.0092345941913445,-0.0886415963197256,0.0033690658500278,-0.0134516314024496,-0.0341981132016432,-0.1691280599006299,0.0207330618142172,-0.0201089233522426,0.017689906347176
0.033717679954776,-0.0017088175054836,0.0510354192624891,0.0617825793444662,0.102292334258825,-0.0358744394451657,-0.0416562971300843,-0.002152908822229,0.0981379731324621,0.112320154742429,0.10748630673837,0.0542975407802928,0.0088864708119231,0.0765284309663306,0.0100427225533718
0.0057107547636499,0.1201643272834779,0.0134447628723935,0.0304210079860108,-0.079159212875774,0.0812100958240523,0.0189966801591705,0.0432282793907894,0.0049761119444711,-0.0073107049841827,-0.0093870789755565,0.0285891741058499,-0.0336487117098822,-0.0841938046253802,0.0076695619927915
