INCY.OQ,COP.N,MAR.OQ,WAB.N,ANSS.OQ,BAC.N,ROL.N,BKNG.OQ,KMX.N,SYY.N,APH.N,PPL.N,EG.N,AMD.OQ,BFb.N
0.0829959514173888,-0.0142268041292142,0.155835758151194,0.0056284365257055,0.0510204081542032,0.0040114613005861,-0.0115426459948763,-0.205267938234799,0.2019524100250939,-0.07133838382686,0.151948051956163,-0.0378503322831271,-0.0006686285630875,0.384364820871364,-0.0856273343445231
-0.147663551395765,0.0121313532761722,-0.078595423280422,-0.0188679245166263,-0.0194174757329226,0.001950525249375,0.0908701243200383,-0.0857142857082133,-0.0923857867969329,0.0163154316691967,-0.143179255925473,0.0531760083403516,-0.04490500863887,-0.240000000019832,-0.0054852504657897
-0.0438596491327905,-0.0041330853541056,-0.0508062062411488,-0.14529914528649,-0.0747524752487883,0.0068995256450969,0.150884086443796,-0.187499999990808,-0.0928411633163732,-0.0140986908004259,0.0723684210486528,0.0092272202956866,-0.0873417721486405,-0.188854489168472,-0.0492656058691775
-0.2247706421935119,0.0606268831442255,-0.0314102564043242,-0.0824938949776854,0.271268057769658,-0.0115631691720978,0.0809086536422523,0.0153846153878127,-0.0721331689170868,-0.0766087844734366,0.0009815950999914,0.0048571428875094,0.0598479398439993,0.0477099236687231,0.125281616221809
-0.115384615381011,0.0571992110391149,0.0549305098783801,0.0554545454590591,0.0079966330021492,-0.0256217130193395,0.0938896309195514,0.242424242427392,-0.0318936877225922,-0.0619469026832188,-0.0009806325012551,0.0235724389962642,0.0713483146118914,0.125683060098836,0.105679367350521
0.1538461538659939,-0.0541531184552915,0.128890286065226,0.0559862187531692,0.104384133606325,0.107869539186126,0.0516717325289967,0.35365853659814,0.4516129032337649,0.133952276028112,0.0868711656291505,0.0165683796755819,0.217444502707376,0.20388349514737,-0.0046814044181313
0.4692753623315059,0.072962226623566,0.0888331940884697,0.119129027124293,0.0793950850689482,0.0020256583396813,-0.1472742533461589,0.837837837832241,0.0992907801593755,0.0769230769159236,0.0668322420371699,0.117127071820707,0.0494095751848351,-0.0215053763410998,0.0303109485083728
-0.0846320773287893,0.0153789142119478,-0.0154493937007414,0.0145878920461725,0.0893169877680625,0.0739863351571222,-0.0853954391224258,-0.08537581699694,0.296774193542353,-0.0290885584921199,-0.0091005290892998,0.0731585544678346,0.0479452054563777,-0.119505494503361,0.001665175711498
0.131465517248052,-0.0375364436505301,0.0697553357658283,0.0611071171946949,0.0848874598089644,0.0447931165397494,-0.0063660477607373,0.46940598482722,0.17744610279591,0.0066565746857321,0.153353267803504,-0.0793023255887513,-0.0121568627235892,0.138845553832136,-0.0091579750655925
-0.2457142856947499,0.066870462378437,-0.0065693430925911,0.0610087585195727,0.0491997629177883,-0.0402083080955372,-0.0399532611744789,0.200303951372392,0.0859154929498767,0.0441420511020594,0.0098148148144356,0.0020207122946021,-0.0288339524621888,0.546575342494134,0.0194480055331463
0.164141414172135,-0.0195200572987783,0.0556886008218866,0.0127795527232206,0.003954802260655,-0.0051683248410846,-0.0050195203529089,-0.265890098783164,-0.152788586250794,0.0397329942576268,-0.0454795525453134,0.0420308863179521,0.0253751705311993,-0.0159433126651755,0.0010121457439096
0.145336225599086,0.0517143125116624,0.0039507320711798,-0.0347003154414907,0.0028137310192835,-0.0296002050200617,0.1390134529151269,-0.0320800276110247,-0.0352112675888748,0.0324857685532596,0.128722382316379,-0.0251526251558771,0.103645556159712,0.368136813691982,0.0664812942513203
0.145833333323473,-0.0071741032055184,0.0608796296432064,0.0235600148377334,0.082772166090898,-0.0039614419873504,0.0989517780498639,-0.320741268712471,0.0450650587119419,0.079025549589933,0.0301276595829818,0.0240480961977656,-0.0080543768419135,0.182894736834005,0.0872244607739303
0.130578512409443,0.15562213604626,0.0097101482057468,0.0888178913760859,0.0287639284649173,0.0775925120031919,0.0121184919224716,-0.0608604407022322,-0.0607348921871297,0.0286247729727476,0.0563450099122065,0.0804017064016893,0.0293223019802231,-0.171301446047573,0.0233052514904903
0.3055555555907729,0.0047277718566065,-0.0391774891599017,-0.0451877934145805,-0.0440806045259919,0.0128061668432473,0.1219512195204639,0.0675977653602393,0.078241189797787,0.0188020413672598,0.0334741123174134,0.0450285714134149,0.0056737588642752,-0.002684563769411,-0.0003210272758251
