OMC.N,TSN.N,LEN.N,GE.N,CMA.N,DHR.N,XEL.OQ,ACGL.OQ,IVZ.N,POOL.OQ,TRMB.OQ,BBY.N,IT.N,SHW.N,TXN.OQ
-0.0255502946925351,-0.0199764982220167,-0.0680697139097201,0.0244318182106984,-0.0257226076663537,-0.0137566308303466,-0.0183330245637606,-0.0347155255647088,-0.0237931079181299,-0.0640423032011669,-0.0613548028908606,-0.0001851166337991,-0.0062305295917705,-0.0069977426779435,-0.0370230449410724
-0.0634884771559832,0.0125899280564978,-0.0919195483243199,0.0038824182101069,0.0395787944970799,-0.052050177869828,-9.59544e-12,-0.0012487512233921,-0.0772870662365085,0.0225988700319903,0.0180419993905982,-0.0658661051976642,-0.118077324985633,0.013184814756267,-0.0197977424048302
-0.0121833534439424,0.0952761409280736,0.130050270224135,0.0077348066316833,-0.0241005937794532,0.0888801106176627,0.0727590221141627,0.116529132288864,0.0179487179292297,0.102181702131986,0.153689715260504,0.0812475168923931,0.175355450235233,0.0019331301037111,0.107371794891209
-0.022097382551562,-0.0357529794137398,0.0937769349950606,-0.0441355122825866,0.0445218573032242,-0.0503444690205226,0.0708504492166422,0.0089585666311133,0.0083963056108096,-0.0203796761831788,-0.0186351044861582,0.261436707673385,0.0705645161204627,0.0593925759434211,0.0155571635231446
0.0627347858806759,0.0471910112538798,0.0602048857230744,-0.004329004328024,0.0570934255968827,0.0594191822591554,-0.005635245901388,0.0210876803332838,0.210657785193992,0.0384724992832934,-0.000256607654033,0.117432531016751,-0.0235404896305833,0.0110426842233552,0.132349106507021
-0.0521974785014254,-0.0439369638235003,-0.0749416802575081,-0.0257971014400632,-0.0099836334002479,-0.0340847610448697,-0.0087583719904782,-0.0554347826050186,-0.0811554332719755,0.0069823839990237,-0.0626283367451717,-0.066710089463658,0.0838958534107281,-0.0219593605187701,0.028967254385614
0.0424704882549309,0.0151856017973053,-0.0376811594490415,0.0084035831669302,-0.0174421550370712,0.0054217011758068,0.030485757173315,0.141311852715349,-0.0146890570717095,-0.0456284152754161,-0.0774917853308019,-0.0849769188824615,0.040035587180824,-0.0493960310532112,0.0373317013357317
-0.0080114791347412,-0.0138504155287776,-0.0699464524681469,0.0071280071284369,-0.0190152801297304,-0.0321382128912979,-0.0652728199978323,-0.0018148820182487,-0.0383729854212452,0.0297738333656878,-0.143069159983313,0.0167700436151197,0.0299401197842326,-0.0344905831542114,-0.1568973607911589
0.0192864030899043,-0.0522551739345594,0.0406472128002384,0.0533765850771843,-0.0019037729226301,0.0652591170846477,0.0098199672794654,0.0597979797963668,0.0973663208272515,0.0848195147164259,0.12850710079367,0.0899231812094192,0.1196013289042159,0.0352718866896848,0.137653239937167
0.0096093100100611,0.0160427807517896,0.057905686527673,-0.0118312281912515,-0.006208690180261,0.0054074851029297,0.0088390821169672,0.0436523065204766,0.119272727261297,-0.0439249935907067,0.0893186003566744,-0.0970322856342244,-0.0430267062269477,0.0360401459724007,-0.0126231527051891
-0.0392341125519801,-0.1619883040834979,0.0252376270017727,-0.0656205420774732,-0.022727272697336,0.0154177124433507,0.0520043337036478,-0.0074885844596095,0.198830409356418,0.0714669532741139,0.127641589165714,0.165133394657799,0.066666666659307,0.164685160745917,-0.0876517739676255
