STT.N,BBY.N,PG.N,FMC.N,AMAT.OQ,A.N,CNP.N,WFC.N,TAP.N,OXY.N,LEN.N,IEX.N,AES.N,GIS.N,PH.N
-0.0424836601396117,0.191523482254653,-0.0066006600843535,0.0414225941407961,0.107692307700122,0.11919005982747,0.0649057907172359,0.0012177106347006,0.0774189974912847,0.050168247160879,0.0318039746699088,0.0481081081010736,0.0302066772846663,0.0106823632021977,0.0783765611477936
0.0270656401310714,-0.0863295519960102,0.0633520449014162,0.012454801122864,-0.160185185187775,-0.0908717105137147,0.0800942284977695,0.0271240526444489,-0.0252039891068118,0.0337554523202854,0.156728624539635,-0.0603403816249454,0.1450617284083249,0.0153149266793455,-0.0973344103256649
0.163555555550371,0.227062289544723,0.0639891455929604,0.11150793647714,0.288313120150972,0.127091813641849,0.0697928026275427,0.0935922330103003,0.0425967262021285,0.0008515469850281,0.180743026106999,0.0241575732007675,0.179245283018914,-0.0414798516206595,0.140268456387673
-0.026737967903432,0.0688416219907542,-0.0208566487147221,0.0689039628590753,0.0397946084894374,0.134831460675371,-0.0010716432607393,0.0261585925004573,-0.0131046436769798,0.0402722631904116,0.0686752493798199,0.0618612157219395,0.0137142857056487,0.0035674470291986,0.0827968437109112
0.0249141779499258,-0.157419354832332,0.0378221113923398,0.1399465597692639,-0.0761316872396115,0.0339462517831168,-0.0010309278323691,0.0272108843414711,0.0179640718644165,0.159307986370698,-0.0194075587328556,0.0534447821646811,0.0642615558091206,0.0064430126669139,0.0820149118178436
0.0339861751305821,-0.0335524166876083,0.016658558104607,0.0017579841744765,-0.0307349666010411,0.260601915210798,0.0835913312760799,-0.0251316012876259,0.0078431372678395,0.0428503788081394,-0.0812500000014698,0.0059910015311985,0.0338983050877151,0.0089377259852367,-0.075798319314705
-0.0022284122421962,0.0567572931306891,0.0141472101280775,0.0968119332731339,-0.0238970588288233,-0.0724362452433138,0.005909407669385,0.0068275601580392,0.2025124053550339,0.0079455164784094,0.1245336647697489,0.0215827338291403,-0.0717213114864121,0.0121065375520743,0.0247748697369146
-0.0270011706887575,-0.028732394377841,0.0231196956544877,0.141866666664557,0.0065913371064843,-0.0748756946645204,0.0927342256020662,-0.0118570182879879,0.0246385364393078,0.0433078176099448,0.0926188068835234,0.0206572770060089,-0.0584988962732802,0.0152240104509418,0.005875022247678
-0.0638787646280771,0.0508963372017595,0.013164303994431,0.0016347501239355,-0.147333956959115,-0.146063863427043,-0.0559930008714232,-0.0037056643681693,-0.0538516918620918,0.0249728555949262,-0.132889135665783,0.0902595210514303,0.0164126611815532,0.0504942530793195,-0.0214159292184282
-0.0077868852462911,-0.0274654377944448,0.0195744681202015,-0.0540918629021834,0.0948985189384537,-0.0485005553777855,0.0141927587315704,0.0497223881223191,-0.0160602280315563,-0.0635593220315683,-0.0177008904273736,0.0095238095213758,0.0772779700299719,-0.05538461539045,0.0084755867718837
0.0161334827827966,-0.0382865807232302,0.0098312001547313,0.062607838311787,-0.0170340681532995,0.1392996108687449,0.0608856088500889,-0.0267006802853045,0.122420480991532,0.1019287031044829,-0.0257080610002631,0.0801832783212144,0.0631691648913689,0.0321389793684901,0.0701943844492701
-0.127039151706204,-0.0489202430364641,-0.0375664645698707,0.0194850382952827,-0.135066258921615,-0.186816939888275,0.0095652174040437,0.0031452035680241,-0.0494885264027665,0.017764924596846,-0.0456171735480483,-0.0623608257207789,-0.0281973816872922,-0.0490002853547976,-0.0349815001710632
0.0544265358686746,-0.0340531561601619,0.0732502397100594,0.0518771330787278,-0.0636417206685984,-0.1390172196677569,-0.0491658877006336,0.0319178610277953,-0.0009149755146961,0.0483052567699478,0.0762635466779025,-0.0426924275287351,0.0455958549247901,0.0523385300546884,-0.0491946514193847
-0.0502409007209241,0.16595012899146,-0.0330534214915663,0.050616482818703,0.0377595972589007,0.0521951219175656,-0.0530164533691549,0.0149787233949896,-0.0083223828245065,0.0885592891044875,0.0393013100384616,0.105468750003533,-0.0099108027746917,-0.0497354497524765,0.0825823064177012
0.0547881058127715,0.0939989793086519,-0.0499096274224093,-0.0971793287950864,-0.0236506974059989,0.1617987946305029,0.0144787645091211,0.0015093073912835,-0.0179623086015497,-0.0017879492238994,-0.0550420168012383,0.0903639073874867,0.0910910911007108,-0.0076949887505071,0.1999660210686279
