STLD.OQ,ALB.N,MSI.N,PFE.N,SWK.N,ADP.OQ,EBAY.OQ,OKE.N,PHM.N,GPC.N,WAT.N,CPT.N,ALL.N,RCL.N,PH.N
0.105569409800266,-0.077328646743882,-0.0774566473931873,-0.001977209587879,-0.2301908617553079,-0.1166878980899909,0.108227661436654,-0.0978907725315223,0.0440777104535224,-0.0422077922015928,0.0583103765275197,-0.045454545446817,-0.0486618004601499,-0.043712574835323,-0.1261651853588979
-0.0879699248269713,-0.0670476190476945,0.0551378446081778,-0.0177865612486051,-0.0304282494447951,-0.0625901355650318,0.0433741351811194,0.0046647230282455,0.0170068027212638,-0.0237288135421505,0.0052060737448302,0.0126984127036658,-0.0946021822659309,-0.143259515554896,0.0045346051299173
-0.0395713108006849,0.0005311221370012,-0.014121791251316,0.0449362843669811,-0.0609271731665995,-0.0488818492745194,0.0876052027763652,0.0644225188749548,-0.0125690540421726,0.0704728560081358,-0.0867501078864498,0.0355186893552606,0.0486879544501362,0.10922509226078,-0.0389481518068027
0.0386266094207697,0.108829568790629,-0.0423728813515417,-0.0131578947345222,0.0016673613849724,0.0922377395449649,0.0877007855701124,0.0435190172445872,0.156331006975106,0.0478531628900434,0.134688090755887,0.078703703685417,0.139282484162481,0.235528942103993,0.050077439314514
0.105785123955634,-0.0085185185096332,0.0771175727157456,0.0133368601667958,0.174386054683825,0.0377639012705992,0.0963673601383621,0.073800738016407,0.131057078832833,0.0281513919234383,0.181174510629378,-0.0060085837136769,-0.0414369449532375,0.117932148618192,-0.0013467381101658
0.0239162929739569,0.0502701269878469,0.111810030374441,0.100902643453778,-0.0128755364850771,-0.0264345695306197,0.0242847311096457,-0.0363279332392503,-0.0593831530524205,-0.0174792217544611,0.027150916795913,0.0245619644611295,-0.0094470686210312,0.122441474649401,0.0385852090053661
0.102189781029477,-0.0243117625913439,-0.0413573700942289,-0.0231332357281823,0.0264492753525905,0.0950974601427292,0.0289882895002942,0.0712494072410899,-0.0087577035445176,-0.0334270540460017,0.0885684861131749,0.0675250357654339,0.0667601683003867,0.2629533679117259,0.0978804477253734
0.0701986754984087,0.0241846830176082,0.186946902657266,-0.098854755010919,0.077807202249254,0.0763214670913939,0.0332089552238765,0.0062320230124992,0.0890052355846305,0.0349062701955607,-0.0381583096741914,0.0211739479968891,-0.0538639365815796,0.064957264965372,0.0783765611477936
-0.0631188118879609,-0.013025432617267,0.119638957765353,0.0153743315594019,-0.0247770069204306,-0.0989203300643094,-0.0337667027818255,-0.0390662220085184,0.0223941490660341,0.0076520339359245,-0.100655737700553,0.025459215309894,0.0218181818256509,-0.0937672871250985,-0.0973344103256649
0.230515191567046,-0.0229508196586869,0.130325814548109,0.040157998687832,0.12940379404991,0.0527196652776738,0.0454120725252476,-0.0049623472236515,0.272018820755973,-0.005003126951902,0.145825738246102,0.0304449648805067,0.0813030386109639,0.0569192457959447,0.140268456387673
0.0746108427140826,0.0551826994786915,0.0376940133025025,0.0666241812853927,-0.0110522176041833,0.0129835718081308,-0.0016088666602981,-0.0040221216821578,0.104380996432656,-0.0106851037585142,0.0174992045903997,0.0616161616015989,0.0283529260605193,0.0188488724527303,0.0827968437109112
0.173326673317786,0.0642018291458375,0.005215512551566,0.0530551415784035,0.157749923570959,0.0398727751223906,0.156490599824171,0.114588591632262,-0.0190193591205639,0.0643421127043047,0.0368980612992651,0.0692547722443455,0.0653789004477694,0.153738008838854,0.0820149118178436
-0.0506598552585414,-0.0126793460031032,0.17839374556019,0.0367959241450737,0.0002640612584787,0.0792729108855121,0.0377767456123843,0.0362814679814727,-0.0784020508515879,-0.0072289156703321,0.14324487333433,-0.0180586907169474,0.0567178056641913,0.21787870077785,-0.075798319314705
