EQT.N,KR.N,LH.N,CHD.N,DOV.N,AMT.N,BEN.N,CMA.N,FDS.N,PPL.N,ED.N,MCHP.OQ,VRSN.OQ,AKAM.OQ,O.N
-0.0464502480193725,-0.0041485163157057,0.0395796847612777,-0.0126032178868648,-0.014879262451103,-0.0928529584229363,-0.0340420962306114,-0.0372780024708149,0.0187494684876164,0.0251377410806906,0.0365544107991913,-0.0742264767687836,-0.0454931972723365,-0.0712377560129337,-0.0314496809406942
-0.0044576523289372,0.0870213823855772,0.0483490565919271,0.0074688796728024,0.0120802620753004,0.0048433968255172,-0.0335742067370996,-0.0400855343715038,0.0532175462125641,0.0948158828877376,0.0077097505885308,-0.0218658892179269,0.0320712694891152,0.156599552541324,0.008000165626637
0.0749253731203543,0.0489478499515985,0.0351920295729609,0.0021965952839642,-0.0463281408191603,0.0861182519352598,0.0534500633594004,0.126178111185165,-0.0718816067496878,0.0532507739766688,0.0546804680685642,-0.0384500745245226,-0.226154510138185,0.0950538822836073,0.0500538725293846
0.0298913473200337,0.0413536213145842,0.0620925178572618,0.0567504309193165,0.0353843090332866,0.0609467455484078,0.076107162394818,-0.0222032450784716,0.0059284652014846,0.0279247501636519,-0.0017803856849492,0.0668491881646642,0.128834355813399,-0.0108503658872998,0.0802008662450573
-0.0510037981317689,-0.0281394372228285,-0.0416544869784328,0.0158441558474476,-0.0242698478061666,0.0178471835121474,0.0745859160615214,0.0045851220299826,0.101360544216079,-0.0515908399936189,-5.50804e-12,-0.0509367681649836,-0.0019762845682432,0.275255102028007,0.0099969142939058
0.158376214948765,-0.0280898876389603,0.0445325606185793,0.0373306059798311,0.0012647554646658,-0.0131506849326082,0.0788638933931464,0.0223120168475985,0.0479719991856395,0.0492401216119065,0.0465367965317619,0.0157310302239198,0.0237623762336667,-0.0626125225165756,0.0734874562003188
0.0762770139178097,-0.0429878415552393,0.033727551460103,0.0347630182647389,0.0629544309797663,0.0513603553758211,-0.0633555633261684,0.001031104992367,0.0400819387104692,0.0530127462100651,0.0093636885755941,0.0437649308281067,0.262572533888169,0.0428937259793631,0.0449828478598444
-0.0375749193128982,0.075023299167273,0.0377118644104133,0.0176568838023438,-0.0254473160737377,-0.0155796144561486,0.0335435365673162,0.0175471079136778,0.0680786686646211,-0.0065915329073161,-0.0031107424132912,-0.0413368513813024,-0.0788969743362952,0.0869654184466688,0.0133268154787287
0.0359281437267424,0.109666233207719,-0.0004083299348642,0.0623681125103845,0.0118319053187574,0.0684012875415652,0.0811473177611999,0.0105657805229221,0.0283286118777841,-0.0066964285704993,0.0043686290674014,0.062996941885445,-0.0062370062226327,0.0576054216632809,0.0435734784895134
-0.0084322019127022,0.0052586869412296,0.0859204793115718,0.0599269832367757,-0.0328556846967015,-0.0273663068203651,-0.0144404332200803,0.0183811129881686,0.048882523070692,0.0679775280868209,0.018266705935045,0.0318542038056076,0.0585774058674036,-0.0820576717654481,-0.0397244496455169
0.132411530341146,0.100506427737943,-0.0892789968631386,0.0500521376138538,0.0213433772733164,0.0054207537523871,0.0305987524990118,-0.0101581894877044,0.032697995407043,0.0845577580066297,0.0510498147630318,-0.0019662921671499,-0.0071146245010385,-0.0319953461471409,0.0297258898606818
